tender_id,bidder_id,tender_value,bid_value,award_status,submission_date,department,location
TEND_00434,COMP_061,8937324,2459165.0,Lost,2024-06-07,Health,Chennai
TEND_00631,COMP_019,3371127,7249776.0,Lost,2024-11-24,IT,Delhi
TEND_01057,COMP_040,2609272,3253823.0,Lost,2023-10-11,Education,Delhi
TEND_00615,COMP_065,2326106,7502918.0,Lost,2023-11-08,IT,Kolkata
TEND_01117,COMP_079,7010534,5096646.0,Lost,2023-04-09,IT,Hyderabad
TEND_00780,COMP_080,7424592,3670654.0,Lost,2023-07-16,IT,Delhi
TEND_01025,COMP_024,6625716,330711.0,Lost,2024-04-26,Health,Bangalore
TEND_01561,COMP_039,2052324,1744475.4,Won,2023-08-14,Health,Chennai
TEND_00543,COMP_025,6312105,6957880.0,Lost,2024-09-06,Education,Mumbai
TEND_01010,COMP_064,6721318,6250825.74,Won,2024-09-09,IT,Delhi
TEND_01072,COMP_008,544592,3376106.0,Lost,2023-12-31,Health,Mumbai
TEND_01051,COMP_089,3628226,9286354.0,Lost,2024-01-03,Education,Delhi
TEND_00768,COMP_002,6199031,467381.0,Lost,2024-07-23,Education,Chennai
TEND_01160,COMP_037,2477540,1021433.0,Lost,2024-08-12,IT,Hyderabad
TEND_01074,COMP_032,1765630,8267462.0,Lost,2023-03-16,Infrastructure,Bangalore
TEND_00193,COMP_039,368408,4945164.0,Lost,2023-02-11,IT,Chennai
TEND_00076,COMP_084,8906884,6381356.0,Lost,2024-02-26,Infrastructure,Mumbai
TEND_00062,COMP_043,8950019,5724042.0,Lost,2023-06-30,Education,Delhi
TEND_01648,COMP_055,3167172,446067.0,Lost,2024-06-28,Health,Mumbai
TEND_00193,COMP_018,9322985,7139176.0,Lost,2023-03-12,Defense,Bangalore
TEND_00389,COMP_048,6354680,505796.0,Lost,2024-07-21,Education,Chennai
TEND_00890,COMP_099,4285042,7785616.0,Lost,2023-04-15,Health,Mumbai
TEND_00643,COMP_008,1948739,6039376.0,Lost,2023-07-19,Education,Mumbai
TEND_00614,COMP_059,9667944,5334283.0,Lost,2023-04-11,IT,Bangalore
TEND_01571,COMP_002,1067433,896643.72,Won,2023-11-03,Infrastructure,Delhi
TEND_01152,COMP_022,8154010,5034904.0,Lost,2024-08-08,Education,Mumbai
TEND_00894,COMP_093,4711029,9437609.0,Lost,2024-11-13,Health,Bangalore
TEND_00972,COMP_095,3728086,357023.0,Lost,2024-01-12,IT,Delhi
TEND_01202,COMP_040,1631530,6315016.0,Lost,2024-10-16,Defense,Hyderabad
TEND_01465,COMP_029,2137258,7365583.0,Lost,2024-11-08,IT,Delhi
TEND_01084,COMP_072,4906447,4808318.06,Won,2024-02-03,Infrastructure,Hyderabad
TEND_01379,COMP_077,8419066,3222902.0,Lost,2023-08-09,IT,Chennai
TEND_01019,COMP_043,6907658,800111.0,Lost,2024-08-17,Defense,Bangalore
TEND_01554,COMP_041,1046530,2365715.0,Lost,2023-07-01,Health,Delhi
TEND_00463,COMP_065,9209861,2279805.0,Lost,2023-11-03,Education,Hyderabad
TEND_01142,COMP_054,2651623,4349459.0,Lost,2024-06-05,Infrastructure,Hyderabad
TEND_00360,COMP_016,9816854,1944054.0,Lost,2024-01-31,Defense,Chennai
TEND_00736,COMP_009,6281219,3502550.0,Lost,2023-01-04,Infrastructure,Kolkata
TEND_00391,COMP_008,4158997,1595184.0,Lost,2023-10-08,IT,Bangalore
TEND_00600,COMP_093,3414695,4219482.0,Lost,2023-08-03,Infrastructure,Kolkata
TEND_01623,COMP_098,1095482,8198113.0,Lost,2024-09-01,Defense,Delhi
TEND_00608,COMP_016,5836265,3318523.0,Lost,2024-02-24,Education,Bangalore
TEND_01492,COMP_033,5958635,8522276.0,Lost,2023-04-11,Education,Chennai
TEND_01067,COMP_059,7537345,6180622.899999999,Won,2024-06-04,Infrastructure,Delhi
TEND_00101,COMP_077,9733910,8005339.0,Lost,2024-07-26,Health,Bangalore
TEND_00457,COMP_065,620451,2815742.0,Lost,2023-11-05,Infrastructure,Bangalore
TEND_01602,COMP_065,8458424,2815374.0,Lost,2024-10-19,IT,Kolkata
TEND_01570,COMP_032,1017344,7341405.0,Lost,2024-05-24,Education,Delhi
TEND_01364,COMP_044,2462149,6891539.0,Lost,2023-03-04,Education,Chennai
TEND_00152,COMP_096,5448869,5121936.859999999,Won,2024-09-24,Education,Chennai
TEND_00351,COMP_024,3402252,4154803.0,Lost,2023-08-14,Health,Delhi
TEND_01058,COMP_025,3782839,5681289.0,Lost,2023-04-15,Health,Delhi
TEND_01607,COMP_093,9477504,8796063.0,Lost,2024-02-29,Defense,Hyderabad
TEND_00084,COMP_012,7072336,1079586.0,Lost,2023-09-12,Infrastructure,Mumbai
TEND_00552,COMP_062,5818927,6085502.0,Lost,2024-03-04,Infrastructure,Kolkata
TEND_01636,COMP_006,2928604,2635743.6,Won,2024-03-09,IT,Delhi
TEND_01302,COMP_067,4377858,3145581.0,Lost,2023-07-26,Education,Delhi
TEND_00340,COMP_066,7483533,2706637.0,Lost,2023-01-28,Health,Mumbai
TEND_01373,COMP_018,8702831,3717277.0,Lost,2024-11-12,IT,Mumbai
TEND_00917,COMP_002,6034684,2129504.0,Lost,2023-12-02,IT,Bangalore
TEND_00970,COMP_014,2744287,2661958.39,Won,2024-08-10,Health,Chennai
TEND_01345,COMP_002,6561634,4899042.0,Lost,2024-09-19,Infrastructure,Kolkata
TEND_00386,COMP_050,4671056,3876976.48,Won,2023-03-10,Education,Bangalore
TEND_01281,COMP_035,9026973,3875121.0,Lost,2024-05-27,Infrastructure,Delhi
TEND_01305,COMP_052,753662,5398912.0,Lost,2023-06-16,IT,Mumbai
TEND_00986,COMP_083,1355585,1398324.0,Lost,2024-12-30,Education,Hyderabad
TEND_00459,COMP_026,4142097,6798008.0,Lost,2024-01-03,Defense,Chennai
TEND_01628,COMP_038,2709440,6169386.0,Lost,2023-09-08,IT,Bangalore
TEND_01634,COMP_075,3993645,3754026.3,Won,2024-11-16,Infrastructure,Hyderabad
TEND_00894,COMP_088,4545013,4313173.0,Lost,2023-06-19,Infrastructure,Chennai
TEND_01321,COMP_074,6144467,6079722.0,Lost,2023-03-31,Infrastructure,Hyderabad
TEND_00182,COMP_012,9673424,9303415.0,Lost,2024-07-14,Health,Mumbai
TEND_01434,COMP_090,5567366,7055131.0,Lost,2024-03-21,IT,Bangalore
TEND_00219,COMP_034,3498678,4441720.0,Lost,2023-10-21,Education,Bangalore
TEND_00593,COMP_043,9565807,4115028.0,Lost,2023-05-30,Infrastructure,Chennai
TEND_01305,COMP_053,5261593,7996036.0,Lost,2023-05-12,Infrastructure,Hyderabad
TEND_00974,COMP_027,8420262,6914989.0,Lost,2024-03-08,Health,Mumbai
TEND_00027,COMP_098,4896769,1414277.0,Lost,2023-02-28,Education,Delhi
TEND_00439,COMP_063,7499607,5567567.0,Lost,2023-07-18,IT,Bangalore
TEND_00210,COMP_050,4093064,6767090.0,Lost,2023-08-03,Defense,Delhi
TEND_00697,COMP_052,2652967,794971.0,Lost,2024-07-14,Health,Mumbai
TEND_00188,COMP_006,3488550,8267502.0,Lost,2024-04-16,IT,Bangalore
TEND_00106,COMP_086,126218,7794972.0,Lost,2023-09-04,Defense,Bangalore
TEND_00742,COMP_017,6928974,4505276.0,Lost,2024-01-17,Infrastructure,Hyderabad
TEND_00599,COMP_016,820044,7501688.0,Lost,2023-08-27,Infrastructure,Delhi
TEND_00982,COMP_078,5629079,4120837.0,Lost,2024-01-02,Education,Hyderabad
TEND_00748,COMP_090,3235714,2278706.0,Lost,2023-06-17,Defense,Kolkata
TEND_00367,COMP_068,1778096,6139645.0,Lost,2024-07-13,Infrastructure,Delhi
TEND_01018,COMP_012,8786347,8919365.0,Lost,2023-02-20,Infrastructure,Delhi
TEND_01203,COMP_075,8910935,2099376.0,Lost,2024-09-01,Education,Kolkata
TEND_01504,COMP_001,7717105,1230111.0,Lost,2024-12-28,IT,Mumbai
TEND_01090,COMP_086,2744946,5006828.0,Lost,2024-11-19,Infrastructure,Mumbai
TEND_00499,COMP_002,4279215,7777752.0,Lost,2024-01-15,Health,Bangalore
TEND_01065,COMP_005,1972135,2437919.0,Lost,2024-04-18,Health,Chennai
TEND_00052,COMP_037,7071855,1545948.0,Lost,2023-03-21,IT,Hyderabad
TEND_01652,COMP_093,1028039,6372090.0,Lost,2024-11-27,Defense,Chennai
TEND_01402,COMP_018,9338493,4152834.0,Lost,2024-01-02,Education,Bangalore
TEND_00706,COMP_097,9047354,2453630.0,Lost,2024-04-05,Health,Chennai
TEND_00179,COMP_004,7402207,5882196.0,Lost,2024-06-22,Health,Delhi
TEND_01179,COMP_081,549876,8140213.0,Lost,2024-03-27,IT,Delhi
TEND_00734,COMP_072,2012165,2747994.0,Lost,2024-04-08,Defense,Kolkata
TEND_01488,COMP_066,8035620,5964626.0,Lost,2024-04-22,Defense,Kolkata
TEND_00533,COMP_023,661213,601703.8300000001,Won,2024-02-24,IT,Bangalore
TEND_00246,COMP_025,818734,4947444.0,Lost,2024-12-07,Health,Bangalore
TEND_00209,COMP_092,7800575,237512.0,Lost,2023-08-02,Education,Bangalore
TEND_01033,COMP_032,4291361,3759379.0,Lost,2024-01-04,Health,Delhi
TEND_00969,COMP_083,5561174,5890447.0,Lost,2023-04-24,Defense,Chennai
TEND_01178,COMP_058,1889433,1594420.0,Lost,2024-05-17,Health,Hyderabad
TEND_00631,COMP_012,6619632,3390647.0,Lost,2024-09-27,Education,Bangalore
TEND_00989,COMP_068,3722214,8357934.0,Lost,2024-08-10,Infrastructure,Bangalore
TEND_00488,COMP_006,2076580,3945379.0,Lost,2023-11-07,Health,Delhi
TEND_00837,COMP_023,7279039,3849409.0,Lost,2024-04-13,IT,Hyderabad
TEND_00712,COMP_052,7557324,6767055.0,Lost,2024-12-08,Infrastructure,Delhi
TEND_01312,COMP_005,6252258,9080949.0,Lost,2023-02-13,IT,Hyderabad
TEND_00190,COMP_041,4389235,1565982.0,Lost,2024-02-19,IT,Delhi
TEND_01083,COMP_088,9930860,6326646.0,Lost,2024-11-28,IT,Chennai
TEND_01452,COMP_087,3576737,3219063.3000000003,Won,2023-09-03,Health,Bangalore
TEND_00912,COMP_078,8840529,6471288.0,Lost,2023-03-25,Defense,Mumbai
TEND_01432,COMP_032,2058960,2209563.0,Lost,2023-07-26,Infrastructure,Mumbai
TEND_00712,COMP_009,4505214,4054692.6,Won,2023-05-31,Education,Bangalore
TEND_01469,COMP_046,8526563,5326091.0,Lost,2024-10-29,Defense,Bangalore
TEND_00685,COMP_037,6968889,4453285.0,Lost,2024-06-11,Health,Bangalore
TEND_01369,COMP_030,3866446,8057369.0,Lost,2023-06-14,IT,Bangalore
TEND_00660,COMP_079,3426513,4249955.0,Lost,2023-05-25,Education,Hyderabad
TEND_01207,COMP_074,1987878,5104667.0,Lost,2023-02-06,Infrastructure,Chennai
TEND_00517,COMP_025,6243956,8135736.0,Lost,2023-11-29,Defense,Mumbai
TEND_00517,COMP_037,1755215,3030696.0,Lost,2024-02-07,Defense,Kolkata
TEND_00422,COMP_098,5487149,5157920.06,Won,2024-02-18,Education,Mumbai
TEND_01578,COMP_100,7321476,8871233.0,Lost,2023-02-14,Health,Mumbai
TEND_01137,COMP_078,6479611,3346106.0,Lost,2024-02-06,Infrastructure,Delhi
TEND_00785,COMP_074,3316402,1417070.0,Lost,2023-07-25,Education,Bangalore
TEND_00151,COMP_055,8171849,8090130.51,Won,2023-03-03,IT,Bangalore
TEND_00142,COMP_080,8154789,6766308.0,Lost,2024-02-24,Infrastructure,Bangalore
TEND_00715,COMP_016,4158880,8286353.0,Lost,2024-04-12,Defense,Delhi
TEND_01232,COMP_094,5549593,5715706.0,Lost,2023-01-19,Education,Chennai
TEND_00617,COMP_003,4311946,4495252.0,Lost,2023-12-31,Defense,Chennai
TEND_00216,COMP_055,140093,9294677.0,Lost,2023-10-27,Defense,Kolkata
TEND_00100,COMP_064,9994790,9290234.0,Lost,2023-01-07,Defense,Chennai
TEND_01583,COMP_070,1782465,8539630.0,Lost,2024-03-03,Health,Chennai
TEND_00930,COMP_001,3223584,5700635.0,Lost,2023-04-27,Defense,Bangalore
TEND_01109,COMP_034,2909244,5020045.0,Lost,2024-08-02,IT,Hyderabad
TEND_00680,COMP_076,936040,767552.7999999999,Won,2024-05-21,IT,Mumbai
TEND_01445,COMP_038,372918,298334.4,Won,2024-06-29,Infrastructure,Chennai
TEND_01557,COMP_074,2295909,3879242.0,Lost,2024-12-06,Defense,Chennai
TEND_00700,COMP_031,166739,6539503.0,Lost,2023-11-21,Defense,Delhi
TEND_01515,COMP_021,9725193,729029.0,Lost,2023-02-24,Education,Kolkata
TEND_00086,COMP_099,9218924,5382355.0,Lost,2023-02-11,Health,Hyderabad
TEND_00476,COMP_042,9805461,8943978.0,Lost,2023-10-24,Infrastructure,Delhi
TEND_00517,COMP_097,1064929,7026440.0,Lost,2023-08-19,Defense,Bangalore
TEND_00172,COMP_098,2470564,2371741.44,Won,2024-03-28,Education,Mumbai
TEND_00840,COMP_015,9918643,3353505.0,Lost,2024-01-29,Health,Kolkata
TEND_00256,COMP_028,8627064,8246428.0,Lost,2024-06-05,Infrastructure,Delhi
TEND_00798,COMP_005,2703093,253944.0,Lost,2023-12-24,Infrastructure,Chennai
TEND_01402,COMP_024,3353457,5231686.0,Lost,2024-03-19,Defense,Chennai
TEND_00580,COMP_085,5938997,7621472.0,Lost,2023-05-08,Infrastructure,Kolkata
TEND_00921,COMP_042,6994121,5735179.22,Won,2024-11-21,Education,Chennai
TEND_00191,COMP_090,6288795,6288795.0,Won,2024-02-09,Infrastructure,Delhi
TEND_00461,COMP_046,4817348,8009443.0,Lost,2024-01-27,IT,Delhi
TEND_00375,COMP_075,766756,705415.52,Won,2023-07-12,Education,Chennai
TEND_00710,COMP_059,8489834,4711805.0,Lost,2024-08-26,Health,Chennai
TEND_00928,COMP_051,6840968,1242162.0,Lost,2023-03-19,Health,Bangalore
TEND_01270,COMP_064,3801198,1091161.0,Lost,2023-03-26,Defense,Mumbai
TEND_01029,COMP_040,7419434,6719851.0,Lost,2023-01-30,Defense,Kolkata
TEND_01117,COMP_060,3188145,4733482.0,Lost,2024-12-25,IT,Delhi
TEND_00921,COMP_007,1276476,8393022.0,Lost,2023-02-18,Health,Kolkata
TEND_01008,COMP_067,4234056,7028604.0,Lost,2023-05-25,Health,Bangalore
TEND_01089,COMP_014,9010820,1942501.0,Lost,2023-03-10,Health,Delhi
TEND_01148,COMP_030,1550844,4799619.0,Lost,2023-02-27,Health,Bangalore
TEND_00048,COMP_086,9367776,6510377.0,Lost,2024-11-27,Infrastructure,Bangalore
TEND_00452,COMP_093,3493609,6174439.0,Lost,2024-07-27,Education,Hyderabad
TEND_01262,COMP_040,8802084,9106826.0,Lost,2024-04-23,Education,Chennai
TEND_01525,COMP_084,1450283,3930250.0,Lost,2024-03-20,IT,Hyderabad
TEND_00581,COMP_033,5977613,9036899.0,Lost,2023-10-23,Infrastructure,Kolkata
TEND_00301,COMP_046,741757,4947059.0,Lost,2024-11-08,Health,Kolkata
TEND_00237,COMP_024,440719,6652912.0,Lost,2023-06-20,Health,Chennai
TEND_01088,COMP_095,9966545,5618694.0,Lost,2024-07-28,Defense,Hyderabad
TEND_00116,COMP_014,9588555,5273566.0,Lost,2023-05-27,Defense,Kolkata
TEND_01226,COMP_078,6904453,764407.0,Lost,2024-04-28,IT,Hyderabad
TEND_01608,COMP_011,3387920,2583143.0,Lost,2023-11-02,Health,Chennai
TEND_00152,COMP_011,3346050,382913.0,Lost,2024-11-03,IT,Delhi
TEND_00878,COMP_045,2168324,373821.0,Lost,2024-10-14,Infrastructure,Bangalore
TEND_00623,COMP_032,6877299,3932008.0,Lost,2024-08-31,Education,Bangalore
TEND_00751,COMP_013,6297794,6770275.0,Lost,2024-03-21,Health,Hyderabad
TEND_00261,COMP_036,7967596,3660652.0,Lost,2023-08-09,Infrastructure,Kolkata
TEND_00516,COMP_078,4952666,5238734.0,Lost,2024-07-08,Health,Hyderabad
TEND_00537,COMP_046,926031,8502411.0,Lost,2024-01-13,Defense,Hyderabad
TEND_01558,COMP_047,6282739,7817580.0,Lost,2024-09-11,IT,Mumbai
TEND_00987,COMP_086,1320896,852744.0,Lost,2023-09-23,Defense,Bangalore
TEND_01462,COMP_010,1109622,9182344.0,Lost,2023-04-05,Education,Chennai
TEND_00258,COMP_081,4472375,5765622.0,Lost,2023-09-19,Defense,Hyderabad
TEND_01248,COMP_031,428165,9133147.0,Lost,2023-03-12,Health,Mumbai
TEND_00083,COMP_071,9147270,8679012.0,Lost,2023-08-07,Defense,Mumbai
TEND_00135,COMP_061,4181479,6978705.0,Lost,2024-06-16,Health,Bangalore
TEND_00733,COMP_022,9450725,5590403.0,Lost,2023-04-02,Education,Bangalore
TEND_00702,COMP_086,9083796,62297.0,Lost,2023-05-07,Defense,Bangalore
TEND_01005,COMP_015,465008,833443.0,Lost,2023-03-21,IT,Chennai
TEND_00686,COMP_072,1681993,3310962.0,Lost,2023-08-26,IT,Mumbai
TEND_00357,COMP_097,3401278,3163188.54,Won,2024-01-07,IT,Kolkata
TEND_00848,COMP_040,2392035,5797613.0,Lost,2024-04-30,Defense,Chennai
TEND_00571,COMP_005,8028450,1378572.0,Lost,2024-11-24,Defense,Delhi
TEND_00184,COMP_030,5753394,4832850.96,Won,2023-01-25,Defense,Hyderabad
TEND_01122,COMP_083,7290947,6197304.95,Won,2023-06-05,Health,Bangalore
TEND_00982,COMP_018,2818362,9049471.0,Lost,2024-05-31,Education,Mumbai
TEND_00872,COMP_096,1220365,1134939.45,Won,2024-09-23,IT,Hyderabad
TEND_00511,COMP_086,9118026,3810056.0,Lost,2024-06-13,Health,Chennai
TEND_00365,COMP_056,9553201,3370315.0,Lost,2024-12-10,IT,Delhi
TEND_01629,COMP_056,9665560,5262092.0,Lost,2023-02-26,Health,Chennai
TEND_00091,COMP_010,5981161,8309605.0,Lost,2024-08-27,Defense,Chennai
TEND_00339,COMP_011,6840593,873791.0,Lost,2023-01-19,IT,Kolkata
TEND_01564,COMP_080,4901188,3865887.0,Lost,2024-01-19,Defense,Hyderabad
TEND_01270,COMP_013,2771864,6697346.0,Lost,2023-07-12,IT,Kolkata
TEND_01264,COMP_007,3997208,2891274.0,Lost,2023-08-25,Infrastructure,Chennai
TEND_00479,COMP_079,7034720,6033099.0,Lost,2024-01-22,Health,Delhi
TEND_00199,COMP_023,7783308,7114337.0,Lost,2024-03-01,Infrastructure,Mumbai
TEND_00823,COMP_020,3925754,7916917.0,Lost,2023-10-04,Health,Mumbai
TEND_00713,COMP_041,2754999,5491079.0,Lost,2023-08-15,Education,Hyderabad
TEND_00214,COMP_069,5348217,421794.0,Lost,2024-07-05,IT,Bangalore
TEND_00881,COMP_094,1374070,3923450.0,Lost,2023-11-19,Education,Bangalore
TEND_00381,COMP_009,7414386,3078349.0,Lost,2023-06-02,Education,Mumbai
TEND_00925,COMP_059,5837749,6452054.0,Lost,2024-09-30,Health,Chennai
TEND_01105,COMP_092,1711793,1677557.14,Won,2023-08-25,Infrastructure,Chennai
TEND_00586,COMP_008,6626651,4947825.0,Lost,2023-02-24,Defense,Kolkata
TEND_00657,COMP_100,6917218,7113132.0,Lost,2024-03-11,Health,Hyderabad
TEND_01228,COMP_020,9054644,6344492.0,Lost,2024-11-14,Defense,Kolkata
TEND_00722,COMP_065,7516027,7516027.0,Won,2023-04-19,Education,Bangalore
TEND_00761,COMP_081,5037696,7281694.0,Lost,2023-07-03,Defense,Mumbai
TEND_00129,COMP_010,478988,5973643.0,Lost,2024-01-03,Infrastructure,Chennai
TEND_00518,COMP_085,4134752,6094850.0,Lost,2023-07-17,Health,Mumbai
TEND_00711,COMP_081,4424857,895350.0,Lost,2024-01-06,Infrastructure,Delhi
TEND_00669,COMP_013,3027590,8601255.0,Lost,2024-01-08,Infrastructure,Mumbai
TEND_01059,COMP_095,7649600,2378679.0,Lost,2024-05-11,Health,Delhi
TEND_00479,COMP_006,6660734,480477.0,Lost,2024-08-21,Infrastructure,Kolkata
TEND_00670,COMP_093,3347291,7781484.0,Lost,2023-07-20,IT,Kolkata
TEND_01599,COMP_044,4944287,5696944.0,Lost,2024-05-23,IT,Bangalore
TEND_00285,COMP_073,8004647,4372308.0,Lost,2023-11-18,IT,Mumbai
TEND_01568,COMP_050,2540706,1626420.0,Lost,2023-10-02,Defense,Mumbai
TEND_00762,COMP_039,7592535,6377729.399999999,Won,2023-07-30,Infrastructure,Delhi
TEND_01141,COMP_043,9630510,3539708.0,Lost,2024-05-18,Health,Kolkata
TEND_00599,COMP_036,8097252,6720719.159999999,Won,2023-04-28,Health,Delhi
TEND_00723,COMP_091,5304224,3124042.0,Lost,2024-12-03,Defense,Kolkata
TEND_00176,COMP_028,6265140,6710769.0,Lost,2024-07-07,Health,Delhi
TEND_00721,COMP_045,3787973,6583655.0,Lost,2023-02-11,IT,Kolkata
TEND_00663,COMP_015,2252575,8559668.0,Lost,2023-11-11,Infrastructure,Delhi
TEND_00131,COMP_062,6661653,6013633.0,Lost,2023-11-25,Health,Kolkata
TEND_01440,COMP_062,514071,6943046.0,Lost,2023-01-17,Health,Hyderabad
TEND_01234,COMP_065,4431137,3589220.97,Won,2023-10-10,Education,Delhi
TEND_00367,COMP_050,4962216,4813349.52,Won,2023-09-15,Education,Mumbai
TEND_01289,COMP_089,9214043,6803699.0,Lost,2024-07-28,Education,Bangalore
TEND_00127,COMP_048,7647626,8028939.0,Lost,2024-07-27,Infrastructure,Hyderabad
TEND_01048,COMP_009,3548472,3051685.92,Won,2024-09-03,IT,Hyderabad
TEND_00878,COMP_039,8419689,4138886.0,Lost,2023-01-19,IT,Delhi
TEND_00321,COMP_042,1614718,8995668.0,Lost,2024-06-12,IT,Bangalore
TEND_01284,COMP_065,5189743,5346358.0,Lost,2024-02-27,Infrastructure,Mumbai
TEND_00581,COMP_080,3863270,1551145.0,Lost,2024-04-10,Infrastructure,Hyderabad
TEND_01585,COMP_025,4856425,2693202.0,Lost,2024-01-08,Education,Mumbai
TEND_01068,COMP_100,6659876,1237931.0,Lost,2023-03-22,Health,Kolkata
TEND_00245,COMP_055,2428837,4934084.0,Lost,2024-07-04,Defense,Bangalore
TEND_00171,COMP_002,6173769,7178456.0,Lost,2024-07-01,Defense,Chennai
TEND_00424,COMP_039,1574102,916522.0,Lost,2024-02-28,Health,Kolkata
TEND_00287,COMP_072,9102788,6094531.0,Lost,2024-03-04,Education,Bangalore
TEND_00253,COMP_048,2433366,6935709.0,Lost,2024-01-23,Health,Delhi
TEND_01256,COMP_079,2085848,2226906.0,Lost,2024-12-09,Health,Delhi
TEND_00125,COMP_035,5172930,9035884.0,Lost,2024-10-31,Defense,Mumbai
TEND_01574,COMP_057,8643223,1545134.0,Lost,2023-07-23,Education,Hyderabad
TEND_01039,COMP_033,9963841,2649884.0,Lost,2023-07-15,Infrastructure,Chennai
TEND_00768,COMP_028,6741409,1750243.0,Lost,2024-12-28,Defense,Delhi
TEND_00933,COMP_003,888003,710402.4,Won,2023-10-12,Infrastructure,Bangalore
TEND_00959,COMP_060,3483382,284779.0,Lost,2023-07-15,Education,Hyderabad
TEND_01127,COMP_003,8720178,3020605.0,Lost,2023-11-03,Health,Hyderabad
TEND_01459,COMP_082,3445049,5144154.0,Lost,2024-10-25,IT,Bangalore
TEND_01064,COMP_029,116150,6334249.0,Lost,2023-01-14,IT,Hyderabad
TEND_01632,COMP_081,8001632,8197885.0,Lost,2023-05-26,Education,Delhi
TEND_00535,COMP_048,7479645,9221748.0,Lost,2023-02-26,IT,Bangalore
TEND_01606,COMP_036,6131687,6209014.0,Lost,2024-12-23,Infrastructure,Bangalore
TEND_00523,COMP_059,8998331,7544412.0,Lost,2023-07-29,IT,Mumbai
TEND_00728,COMP_024,2597500,6261074.0,Lost,2024-06-12,Education,Chennai
TEND_00776,COMP_016,9438162,5378968.0,Lost,2023-12-10,Education,Mumbai
TEND_01045,COMP_025,4243060,4633727.0,Lost,2024-12-15,Infrastructure,Chennai
TEND_01318,COMP_025,184055,8370032.0,Lost,2024-09-02,IT,Bangalore
TEND_00979,COMP_054,9114630,9023989.0,Lost,2023-10-06,IT,Hyderabad
TEND_00583,COMP_080,9248550,3728909.0,Lost,2023-07-28,Health,Chennai
TEND_00123,COMP_074,9134966,7673371.4399999995,Won,2024-10-02,Defense,Bangalore
TEND_00764,COMP_077,1891648,7510106.0,Lost,2023-12-01,Education,Bangalore
TEND_00063,COMP_095,7182508,5128801.0,Lost,2023-10-15,Health,Mumbai
TEND_00610,COMP_058,6487845,2272503.0,Lost,2023-09-09,Education,Mumbai
TEND_00475,COMP_099,3878433,3115771.0,Lost,2023-09-22,Health,Hyderabad
TEND_01067,COMP_039,2785264,1188647.0,Lost,2023-09-28,Defense,Kolkata
TEND_01617,COMP_094,4498748,7201406.0,Lost,2024-11-30,Health,Delhi
TEND_00150,COMP_100,7202747,1461953.0,Lost,2024-02-23,Education,Kolkata
TEND_00983,COMP_018,4187270,2739245.0,Lost,2024-12-26,IT,Kolkata
TEND_00636,COMP_024,4367922,466280.0,Lost,2023-07-30,Education,Hyderabad
TEND_00960,COMP_032,8897905,954245.0,Lost,2023-12-31,Infrastructure,Chennai
TEND_01579,COMP_074,7515373,386207.0,Lost,2023-03-17,Infrastructure,Hyderabad
TEND_01223,COMP_036,1070154,1275746.0,Lost,2024-10-21,Infrastructure,Hyderabad
TEND_00068,COMP_060,8120924,3334791.0,Lost,2023-11-17,Infrastructure,Bangalore
TEND_01504,COMP_071,6893532,637632.0,Lost,2024-12-25,Defense,Bangalore
TEND_00946,COMP_036,4995169,1207189.0,Lost,2024-03-08,IT,Bangalore
TEND_00312,COMP_057,6783215,5775385.0,Lost,2023-04-19,IT,Delhi
TEND_01001,COMP_015,8245810,8847907.0,Lost,2024-10-02,Education,Chennai
TEND_00830,COMP_095,7954294,2426486.0,Lost,2024-06-05,Health,Chennai
TEND_01585,COMP_084,7235197,6758070.0,Lost,2023-02-16,Education,Bangalore
TEND_00746,COMP_082,8221548,7152746.76,Won,2024-01-14,Education,Kolkata
TEND_01342,COMP_098,6764301,5438455.0,Lost,2023-04-06,Education,Delhi
TEND_01386,COMP_055,9308731,170438.0,Lost,2023-04-13,Education,Kolkata
TEND_01625,COMP_018,8019693,3815183.0,Lost,2023-05-26,IT,Mumbai
TEND_00140,COMP_004,1909582,7130904.0,Lost,2023-01-27,Health,Chennai
TEND_01069,COMP_006,7794064,7794064.0,Won,2024-06-13,Education,Chennai
TEND_00065,COMP_061,2179885,9069327.0,Lost,2024-11-09,IT,Kolkata
TEND_01171,COMP_002,4770642,2846445.0,Lost,2023-03-23,Education,Delhi
TEND_01640,COMP_048,599239,9241866.0,Lost,2024-03-03,Infrastructure,Chennai
TEND_00867,COMP_034,8995309,6884789.0,Lost,2024-08-06,Education,Kolkata
TEND_01009,COMP_062,5458753,8615556.0,Lost,2024-04-23,Education,Hyderabad
TEND_00602,COMP_081,3097569,2627814.0,Lost,2023-06-11,Defense,Hyderabad
TEND_01519,COMP_035,9709072,3814457.0,Lost,2024-02-06,Infrastructure,Delhi
TEND_00641,COMP_018,835332,1251751.0,Lost,2024-05-22,Health,Kolkata
TEND_01281,COMP_081,9206558,998692.0,Lost,2023-02-07,Education,Hyderabad
TEND_01123,COMP_087,8605080,262770.0,Lost,2024-05-25,Health,Delhi
TEND_00087,COMP_006,447710,4144906.0,Lost,2024-01-28,Infrastructure,Bangalore
TEND_01044,COMP_015,6553216,4881917.0,Lost,2024-12-13,Education,Delhi
TEND_00554,COMP_071,4367048,7014129.0,Lost,2024-05-08,Defense,Mumbai
TEND_00546,COMP_015,3238729,5955184.0,Lost,2023-07-19,IT,Bangalore
